"product_id";"product_name";"quantity";"product_ean";"product_sku";"product_category_name";"price";"product_tax";"weight";"description";"additional_desc_1";"additional_desc_2";"additional_desc_3";"additional_desc_4";"photo";"additional_photo_1";"additional_photo_2";"additional_photo_3";"additional_photo_4";"additional_photo_5";"additional_photo_6";"additional_photo_7";"additional_photo_8";"additional_photo_9";"additional_photo_10";"additional_photo_11";"additional_photo_12";"additional_photo_13";"additional_photo_14";"additional_photo_15";"product_manufacturer_name"
"36828973";"Stelaż do łóżka 90x180 bez pojemnika";100;"";"90pro18M";"Brak danych";130.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36829262";"Ramka sklejka 187x25 + 3 listwy 30 cm";0;"";"ramka187x25 + 3";"Brak danych";70.00;0%;4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36829540";"Ramka sklejka 90x25 + 2 listwy 30 cm";0;"";"ramka90x25 + 2";"Brak danych";40.00;0%;4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36829954";"Stelaż do łóżka 80x180  automat spr, krótszy o 2 cm";100;"";"80pro18Spr-2d";"Brak danych";180.00;0%;14;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36830442";"Stelaż do łóżka 100x180  automat spr";100;"";"100pro18Spr";"Brak danych";185.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38025293";"Stelaż do łóżka 120x200 boczny minigaz, krótszy o 1 cm";100;"";"BO120prominigaz600-1d";"Brak danych";250.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38025307";"Listwa 35cm";1000;"";"Skl35";"Brak danych";4.00;0%;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38578170";"Stelaż do łóżka 90x180 boczny minigaz, krótszy o 2 cm";100;"";"BO90pro18minigaz350-2d";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43820762";"Stelaż do łóżka 180x200  automat gazowy";100;"";"180promgaz800";"Brak danych";290.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43820763";"Stelaż do łóżka 90x200 automat spr, węższy o 2 cm";100;"";"90proSpr -2s";"Brak danych";185.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43979747";"Stelaż do łóżka 120x200 boczny minigaz, krótszy o1 cm, węższy o 2cm";100;"";"BO120prominigaz-1d-2s";"Brak danych";250.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43979748";"Stelaż do łóżka 120x180 boczny minigaz, krótszy o 2 cm, węższy o 2cm";100;"";"BO120pro18minigaz500-2s-2d";"Brak danych";250.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43979749";"Stelaż do łóżka 80x180 minigaz";100;"";"80pro18minigaz400";"Brak danych";200.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43979751";"Stelaż do łóżka 80x200  automat spr";100;"";"80proSpr";"Brak danych";170.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44498242";"Stelaż do łóżka 80x200 boczny minigaz, krótszy o 2 cm węższy o 2 cm";100;"";"BO80prominigaz350-2d-2s";"Brak danych";210.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44520444";"Stelaż do łóżka 120x200  automat gazowy";100;"";"140promgaz600";"Brak danych";260.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44520445";"Stelaż do łóżka 140x200  automat gazowy, węższy o 2 cm";100;"";"140promgaz600";"Brak danych";280.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44520446";"Stelaż do łóżka 90x200 boczny minigaz, węższy o 2 cm";100;"";"BO90prominigaz350-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45534022";"Stelaż do łóżka 110x200 boczny minigaz, krótszy o 2 cm, węższy o 2cm";100;"";"BO110prominigaz600-2d-2s";"Brak danych";250.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45534041";"Stelaż do łóżka 100x200 boczny minigaz, krótszy o 2 cm węższy o 2 cm";100;"";"BO100prominigaz400-2d -2s";"Brak danych";230.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45534069";"Stelaż do łóżka 80x190 boczny minigaz, krótszy o 2 cm, węższy o 2 cm";100;"";"BO80pro19minigaz350-2d-2s";"Brak danych";210.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45534070";"Stelaż do łóżka 120x200 + nogi 22,5";100;"";"120pro+nogi22,5";"Brak danych";210.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45534182";"Stelaż do łóżka 90x160 minigaz";100;"";"90pro16minigaz400";"Brak danych";215.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45929870";"Stelaż do łóżka 140x200 + nogi 22,5";100;"";"140pro+nogi22,5";"Brak danych";220.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45929890";"Stelaż do łóżka 100x200 boczny minigaz,  węższy o 2 cm";100;"";"BO100prominigaz400 -2s";"Brak danych";230.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45929911";"Stelaż do łóżka 80x200  automat spr, węzszy o 2cm";100;"";"80proSpr-2s";"Brak danych";180.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45929930";"Stelaż do łóżka 70x200 automat spr";100;"";"70proSpr";"Brak danych";170.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46774182";"Stelaż do łóżka 120x200 boczny minigaz, krótszy o 2cm, węższy o 2cm";100;"";"BO120prominigaz600-2d-2s";"Brak danych";250.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46774183";"Stelaż do łóżka 120x200 + nogi 17";100;"";"120pro+nogi17";"Brak danych";210.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46774184";"Stelaż do łóżka 100x160  automat spr";100;"";"100pro16spr";"Brak danych";185.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46774185";"Stelaż do łóżka 90x190 bez pojemnika";100;"";"90proM19";"Brak danych";130.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46774186";"Stelaż do łóżka 90x193+dobitki i dziury na forncie oraz klepki z tyłu";100;"";"90pro193M";"Brak danych";155.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"52671341";"Stelaż do łóżka 120x200  automat spr, węższy o 2cm";100;"";"120proSpr-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"52671348";"Stelaż do łóżka 90x200 minigaz, węższy o 2 cm";100;"";"90prominigaz400-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"52671350";"Stelaż do łóżka 90x180 minigaz,węższy o 2 cm";100;"";"90pro180minigaz400-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"52671351";"Stelaż do łóżka 120x200 boczny minigaz, węższy o 2cm";100;"";"BO120prominigaz600-2s";"Brak danych";250.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"52671354";"Stelaż do łóżka 90x200 minigaz";100;"";"90prominigaz400";"Brak danych";215.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"52671355";"Stelaż do łóżka 90x180 minigaz";100;"";"90pro180minigaz400";"Brak danych";215.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"52671356";"Stelaż do łóżka 90x200 boczny  minigaz, krótszy o 4cm, węższy o 2 cm";100;"";"BO90prominigaz350-4d-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"52671361";"Stelaż do łóżka 90x180 boczny  minigaz, krótszy o 2 cm, węższy o 2cm";100;"";"BO90pro18minigaz350-2d-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"52671362";"Stelaż do łóżka 90x200 boczny  minigaz, krótszy o 2 cm, węższy o 2 cm";100;"";"BO90prominigaz350-2d-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"53929077";"Stelaż do łóżka 120x200 minigaz";100;"";"120prominigaz800";"Brak danych";240.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"53929078";"Stelaż do łóżka 120x200 minigaz, węższy o 2 cm";100;"";"120prominigaz800-2s";"Brak danych";250.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"55423088";"Stelaż do łóżka 90x180 premium płaski, krótszy o 1 cm";100;"";"PL90pro18";"Brak danych";140.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"55521770";"Stelaż do łóżka 100x200 minigaz";100;"";"100prominigaz500";"Brak danych";220.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"55794254";"Stelaż do łóżka 80x180 boczny minigaz, krótszy o 2cm, węższy o 2 cm";100;"";"BO80pro18minigaz350-2d-2s";"Brak danych";210.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"55794308";"Stelaż do łóżka 90x160 minigaz, węższy o 2cm";100;"";"90pro16minigaz400-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"55794310";"Stelaż do łóżka 100x200 premium płaski, krótszy o 1 cm";100;"";"PL100pro";"Brak danych";150.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"55794316";"Stelaż do łóżka 100x193+dobitki i dziury na forncie oraz klepki z tyłu";100;"";"100pro193M";"Brak danych";160.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"55794325";"Ramka sklejka 120x25 + 3 listwy 30 cm";0;"";"ramka120x25 + 3";"Brak danych";50.00;0%;4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"55794328";"Ramka sklejka 60x25 + 2 listwy 35 cm";0;"";"ramka65x25+35x2";"Brak danych";35.00;0%;4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"56452774";"Stelaż do łóżka 80x180  automat spr, węższy o 2 cm";100;"";"80pro18spr-2s";"Brak danych";180.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"59366429";"Stelaż do łóżka 90x190 minigaz,węższy o 2 cm";100;"";"90pro190minigaz400-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"59366430";"Stelaż do łóżka 80x160 minigaz";100;"";"80pro16minigaz350";"Brak danych";200.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"62125736";"Stelaż do łóżka 100x200 minigaz, węższy o 2 cm";100;"";"100prominigaz500-2s";"Brak danych";230.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"62125745";"Stelaż do łóżka 100x180 premium płaski, krószy o 1 cm";100;"";"PL100pro180";"Brak danych";140.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"62125747";"Stelaż do łóżka 100x173+dobitki i dziury na forncie oraz klepki z tyłu";100;"";"100pro173M";"Brak danych";160.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"62125749";"Stelaż do łóżka 90x200 premium płaski, krótszy o 1 cm";100;"";"PL90pro";"Brak danych";140.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"62176339";"Stelaż do łóżka 90x190 boczny minigaz, węższy o 2 cm";100;"";"BO90pro190minigaz350-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"62176341";"Stelaż do łóżka 90x190 minigaz";100;"";"90pro190minigaz400";"Brak danych";215.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"62176342";"Stelaż do łóżka 90x190 boczny  minigaz, krótszy o 2 cm, węższy o 2 cm";100;"";"BO90pro190minigaz350-2d-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"62176343";"Stelaż do łóżka 90x173+dobitki i dziury na forncie oraz klepki z tyłu";99;"";"90pro173M";"Brak danych";155.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"62225455";"Stelaż do łóżka 100x180 minigaz, węższy o 2 cm";100;"";"100pro180minigaz500-2s";"Brak danych";230.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"64264987";"Stelaż do łóżka 90x200 minigaz, węższy o 2 cm, krótszy 2cm";100;"";"90prominigaz400-2s-d2";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"66359585";"Stelaż do łóżka 120x200 + nogi 20";100;"";"120pro+nogi20";"Brak danych";210.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"66359587";"Stelaż do łóżka 140x200 automat gazowy,boczny,krószy o 2cm, węższy o 1cm";100;"";"BO140promgaz500-2d-2s";"Brak danych";280.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"66359596";"Stelaż do łóżka 160x200 metalowy podnoszony wkład pod materac";0;"";"met160eGaz1000";"Brak danych";340.00;23%;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"66541673";"Stelaż do łóżka 90x180 boczny minigaz, węższy o 2 cm";100;"";"BO90pro18minigaz350-2s";"Brak danych";225.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"66806942";"Stelaż do łóżka 120x190 boczny minigaz, krótszy o 2 cm, węższy o 2cm";100;"";"BO120pro19minigaz500-2s-2d";"Brak danych";250.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"66875035";"Stelaż do łóżka 120x200 boczny minigaz, krótszy o 2cm, węższy o 1cm";100;"";"BO120prominigaz600-2d-1s";"Brak danych";250.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"66875067";"Stelaż do łóżka 180x200 + nogi 22,5";100;"";"180pro+nogi22,5";"Brak danych";240.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"66875068";"Stelaż do łóżka 160x200 + nogi 19,5";100;"";"160pro+nogi22,5";"Brak danych";280.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"67206105";"Stelaż do łóżka 100x180  automat spr, węższy o 2 cm";100;"";"100pro18Spr-2s";"Brak danych";185.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"67206151";"Stelaż do łóżka 120x190 minigaz, węższy o 2 cm";100;"";"120pro190minigaz800-2s";"Brak danych";250.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"67419262";"Stelaż do łóżka 80x160 bez pojemnika";100;"";"80pro16M";"Brak danych";125.00;0%;14;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"67548777";"Stelaż do łóżka 100x180 minigaz";100;"";"100pro180minigaz500";"Brak danych";230.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"67548778";"Stelaż do łóżka 90x160  automat spr węższy o 2cm";100;"";"90pro16Spr-2szer";"Brak danych";175.00;0%;19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
