"product_id";"product_name";"quantity";"product_ean";"product_sku";"product_category_name";"price";"product_tax";"weight";"description";"additional_desc_1";"additional_desc_2";"additional_desc_3";"additional_desc_4";"photo";"additional_photo_1";"additional_photo_2";"additional_photo_3";"additional_photo_4";"additional_photo_5";"additional_photo_6";"additional_photo_7";"additional_photo_8";"additional_photo_9";"additional_photo_10";"additional_photo_11";"additional_photo_12";"additional_photo_13";"additional_photo_14";"additional_photo_15";"product_manufacturer_name"
"39980824";"Stelaż do łóżka 180x190 premium podnoszony sprężynowy";100;"";"180pro19sprSG";"Brak danych";289.05;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39980826";"Stelaż do łóżka 110x180 premium podnoszony sprężynowy";99;"";"110pro18sprSG";"Brak danych";252.15;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39980862";"Stelaż do łóżka 140x190 premium podnoszony sprężynowy";99;"";"140pro19sprSG";"Brak danych";264.45;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39980932";"Stelaż do łóżka 120x180 premium podnoszony sprężynowy";98;"";"120pro18sprSG";"Brak danych";252.15;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39980968";"Stelaż do łóżka 110x190 premium podnoszony sprężynowy";99;"";"110pro19sprSG";"Brak danych";252.15;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40171434";"Stelaż do łóżka 140x180 premium podnoszony sprężynowy";100;"";"140pro18sprSG";"Brak danych";264.45;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40171856";"Stelaż do łóżka 150x200 premium podnoszony sprężynowy";100;"";"150prosprSG";"Brak danych";276.75;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43200975";"Stelaż do łóżka 170x200 premium podnoszony sprężynowy";100;"";"170prosprSG";"Brak danych";289.05;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43202172";"Stelaż do łóżka 150x190 premium podnoszony sprężynowy";99;"";"150pro19sprSG";"Brak danych";276.75;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43203318";"Stelaż do łóżka 90x180 premium podnoszony sprężynowy";100;"";"90pro18sprSG";"Brak danych";196.80;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43204856";"Stelaż do łóżka 120x190 premium podnoszony sprężynowy";99;"";"120pro19sprSG";"Brak danych";252.15;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43218666";"Stelaż do łóżka 160x190 premium podnoszony sprężynowy";99;"";"160pro19sprSG";"Brak danych";276.75;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43430013";"Stelaż do łóżka 90x190 premium podnoszony sprężynowy";98;"";"90pro19sprSG";"Brak danych";196.80;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43478200";"Stelaż do łóżka 160x180 premium podnoszony sprężynowy";99;"";"160pro18sprSG";"Brak danych";276.75;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43781846";"Stelaż do łóżka 130x190 premium podnoszony sprężynowy";100;"";"130pro19sprSG";"Brak danych";264.45;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43781847";"Stelaż do łóżka 130x180 premium podnoszony sprężynowy";100;"";"130pro18sprSG";"Brak danych";264.45;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43894795";"Stelaż do łóżka 80x180 premium podnoszony sprężynowy";100;"";"80pro18sprSG";"Brak danych";190.65;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45373998";"Stelaż do łóżka 180x180 premium podnoszony sprężynowy";99;"";"180pro18sprSG";"Brak danych";289.05;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45533929";"Stelaż do łóżka 150x180 premium podnoszony sprężynowy";99;"";"150pro18sprSG";"Brak danych";276.75;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45768979";"Stelaż do łóżka 90x160 premium podnoszony sprężynowy";100;"";"90pro16sprSG";"Brak danych";196.80;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45769010";"Stelaż do łóżka 100x180 premium podnoszony sprężynowy";100;"";"100pro18sprSG";"Brak danych";209.70;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"47713083";"Stelaż do łóżka 80x190 premium podnoszony sprężynowy";100;"";"80pro19sprSG";"Brak danych";190.65;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"50658088";"Stelaż do łóżka 170x190 premium podnoszony sprężynowy";100;"";"170pro19sprSG";"Brak danych";289.05;23%;12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"59481632";"Stelaż do łóżka 160x200 metalowy podnoszony wkład pod materac";10000;"";"met160eGaz1000";"Metalowe Podnoszone";376.38;23%;30;"<div><font style=""font-size: 24px;""><b>Stelaż do łóżka pod materac wytrzymały </b></font><font style=""font-size: 24px;""><b><font style=""font-size: 24px;""><b> metalowy  </b></font>o rozmiarze 160x200 z automatami do podnoszenia 1000N</b></font></div><div><b> </b>

Stelaż wykonany jest z 34 sprężystych (giętych) listew brzozowych, 51  uchwytów zapobiegających skrzypieniu oraz mocnej metalowej ramy 40mm x 30mm. Cechuje go niezwykła wytrzymałość, trwałość i wysoka elastyczność. Stelaż w zestawie z mocnymi automatami gazowymi, ponadto dzięki swoim właściwościom jest odpowiedni dla materacy sprężynowych oraz piankowych. Zwiększa komfort snu, daje optymalne podparcie i zapewnia odpowiednią wentylację powietrza dla materaca</div>";"<p open="""" style=""box-sizing: border-box; margin: 0px 0px 10px; font-family: "" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" color:="""" rgb(34,="""" 34,="""" 34);""=""""><b style=""box-sizing: border-box; font-weight: 700 !important; color: inherit;"">Dane techniczne rozmiaru</b><span style=""box-sizing: border-box;""> </span>160x200 :</p><p open="""" style=""box-sizing: border-box; margin: 0px 0px 10px; font-family: "" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" color:="""" rgb(34,="""" 34,="""" 34);""="""">·Długość<span style=""box-sizing: border-box;""> </span><b style=""box-sizing: border-box; font-weight: 700 !important; color: inherit;"">2000</b><span style=""box-sizing: border-box;""> </span>mm</p><p open="""" style=""box-sizing: border-box; margin: 0px 0px 10px; font-family: "" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" color:="""" rgb(34,="""" 34,="""" 34);""="""">·Szerokość<span style=""box-sizing: border-box;""><b> 1600</b></span><b style=""box-sizing: border-box; font-weight: 700 !important; color: inherit;""><span style=""box-sizing: border-box;""> </span></b>mm </p><p open="""" style=""box-sizing: border-box; margin: 0px 0px 10px; font-family: "" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" color:="""" rgb(34,="""" 34,="""" 34);""="""">·Wysokość<span style=""box-sizing: border-box;""> </span><b style=""box-sizing: border-box; font-weight: 700 !important; color: inherit;"">60</b><span style=""box-sizing: border-box;""> </span>mm</p><p open="""" style=""box-sizing: border-box; margin: 0px 0px 10px; font-family: "" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" color:="""" rgb(34,="""" 34,="""" 34);""="""">·Wysokość z automatem <b>130</b>mm<br></p><p open="""" style=""box-sizing: border-box; margin: 0px 0px 10px; font-family: "" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" color:="""" rgb(34,="""" 34,="""" 34);""="""">-Moc siłownika <b>1000N</b> (można zamienić na dowolny z naszej oferty) </p><p open="""" style=""box-sizing: border-box; margin: 0px 0px 10px; font-family: "" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" color:="""" rgb(34,="""" 34,="""" 34);""="""">·Listwy gięte 53mm x 8mm  profilowana sklejka</p><p open="""" style=""box-sizing: border-box; margin: 0px 0px 10px; font-family: "" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" color:="""" rgb(34,="""" 34,="""" 34);""="""">·Odstępy między listwami 56 mm</p><p open="""" style=""box-sizing: border-box; margin: 0px 0px 10px; font-family: "" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" color:="""" rgb(34,="""" 34,="""" 34);""="""">·<b>Otwieranie  od przodu</b>  ( na innej aukcji mamy otwieranie boczne  bo dłuższym boku) <br></p><p open="""" style=""box-sizing: border-box; margin: 0px 0px 10px; font-family: "" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" color:="""" rgb(34,="""" 34,="""" 34);""=""""><br></p>";"<div open="""" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" initial;""="""">Stelaż pasuje do różnego rodzaju łóżek, ale muszą one posiadać odpowiednie punkty podparcia.<br></div><div open="""" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" initial;""="""">Możliwe rozwiązania:<br></div><div open="""" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" initial;""=""""><br></div><div open="""" sans"",="""" ""helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-size:="""" 14px;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" font-variant-caps:="""" font-weight:="""" 400;="""" letter-spacing:="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-indent:="""" 0px;="""" text-transform:="""" none;="""" white-space:="""" widows:="""" word-spacing:="""" -webkit-text-stroke-width:="""" background-color:="""" rgb(255,="""" 255,="""" 255);="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" initial;""=""""><span style=""color: inherit; font-weight: 700 !important;"">1. </span>Wsporniki wzdłuż bo bokach, wspornik przez środek zalecany jest powyżej 200 kg obciążenia  lub dla zwiększenia komfortu spania</div>";"";"";"https://upload.cdn.baselinker.com/products/2000076/b7cba918bf32cd32dae2c092d2bafdb8.png";"https://upload.cdn.baselinker.com/products/2000076/c6f8076af28bb38c9bd01ab922e9772a.png";"https://upload.cdn.baselinker.com/products/2000076/6d4e0e85d85957ad85242dd918e9adce.png";"https://upload.cdn.baselinker.com/products/2000076/73f36f6436b4d6029b26a9091c39accc.png";"https://upload.cdn.baselinker.com/products/2000076/35ac5a98b23ecd515da96ab01e72b42b.png";"https://upload.cdn.baselinker.com/products/2000076/ebd50746f0d51300db5a83a483db9d2f.png";"https://upload.cdn.baselinker.com/products/2000076/8cfbe40c3c20dfff4b55c2445649455b.png";"";"";"";"";"";"";"";"";"";"Moledo"
